route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
7409,1,494882,South Lancaster,,0,202839,22277,0,0
7409,1,494877,South Lancaster,,0,202838,22277,0,0
7409,1,494872,South Lancaster,,0,202837,22277,0,0
7409,1,494867,South Lancaster,,0,202835,22277,0,0
7409,1,494863,South Lancaster,,0,202836,22277,0,0
7409,1,494859,South Lancaster,,0,202834,22277,0,0
7409,1,494886,South Lancaster,,0,202833,22277,0,0
7409,1,494881,South Lancaster,,0,202839,22277,0,0
7409,1,494876,South Lancaster,,0,202838,22277,0,0
7409,1,494871,South Lancaster,,0,202837,22277,0,0
7409,1,494866,South Lancaster,,0,202835,22277,0,0
7409,1,494862,South Lancaster,,0,202836,22277,0,0
7409,1,494858,South Lancaster,,0,202834,22277,0,0
7409,1,494885,South Lancaster,,0,202833,22277,0,0
7409,1,494880,South Lancaster,,0,202839,22277,0,0
7409,1,494875,South Lancaster,,0,202838,22277,0,0
7409,1,494870,South Lancaster,,0,202837,22277,0,0
7409,1,494857,South Lancaster,,0,202835,22277,0,0
7409,1,494855,South Lancaster,,0,202834,22277,0,0
7409,1,494853,South Lancaster,,0,202833,22277,0,0
7409,1,494856,South Lancaster,,0,202835,22277,0,0
7409,1,494854,South Lancaster,,0,202834,22277,0,0
7409,1,494914,Keizer Transit Center,,1,202833,22278,0,0
7409,1,494913,Keizer Transit Center,,1,202838,22278,0,0
7409,1,494963,Keizer Transit Center,,1,202841,22278,0,0
7409,1,494909,Keizer Transit Center,,1,202840,22278,0,0
7409,1,494960,Keizer Transit Center,,1,202833,22278,0,0
7409,1,494957,Keizer Transit Center,,1,202839,22278,0,0
7409,1,494954,Keizer Transit Center,,1,202838,22278,0,0
7409,1,494951,Keizer Transit Center,,1,202837,22278,0,0
7409,1,494962,Keizer Transit Center,,1,202841,22278,0,0
7409,1,494948,Keizer Transit Center,,1,202840,22278,0,0
7409,1,494959,Keizer Transit Center,,1,202833,22278,0,0
7409,1,494956,Keizer Transit Center,,1,202839,22278,0,0
7409,1,494953,Keizer Transit Center,,1,202838,22278,0,0
7409,1,494950,Keizer Transit Center,,1,202837,22278,0,0
7409,1,494961,Keizer Transit Center,,1,202841,22278,0,0
7409,1,494947,Keizer Transit Center,,1,202840,22278,0,0
7409,1,494958,Keizer Transit Center,,1,202833,22278,0,0
7409,1,494955,Keizer Transit Center,,1,202839,22278,0,0
7409,1,494952,Keizer Transit Center,,1,202838,22278,0,0
7409,1,494949,Keizer Transit Center,,1,202837,22278,0,0
7409,1,494912,Keizer Transit Center,,1,202841,22278,0,0
7409,1,494911,Keizer Transit Center,,1,202840,22278,0,0
7409,1,494946,Keizer Transit Center,,1,202833,22278,0,0
7409,1,494941,Keizer Transit Center,,1,202839,22278,0,0
7409,1,494937,Keizer Transit Center,,1,202838,22278,0,0
7409,1,494933,Keizer Transit Center,,1,202837,22278,0,0
7409,1,494929,Keizer Transit Center,,1,202835,22278,0,0
7409,1,494925,Keizer Transit Center,,1,202836,22278,0,0
7409,1,494921,Keizer Transit Center,,1,202834,22278,0,0
7409,1,494945,Keizer Transit Center,,1,202833,22278,0,0
7409,1,494940,Keizer Transit Center,,1,202839,22278,0,0
7409,1,494936,Keizer Transit Center,,1,202838,22278,0,0
7409,1,494932,Keizer Transit Center,,1,202837,22278,0,0
7409,1,494928,Keizer Transit Center,,1,202835,22278,0,0
7409,1,494924,Keizer Transit Center,,1,202836,22278,0,0
7409,1,494920,Keizer Transit Center,,1,202834,22278,0,0
7409,1,494944,Keizer Transit Center,,1,202833,22278,0,0
7409,1,494939,Keizer Transit Center,,1,202839,22278,0,0
7409,1,494935,Keizer Transit Center,,1,202838,22278,0,0
7409,1,494931,Keizer Transit Center,,1,202837,22278,0,0
7409,1,494927,Keizer Transit Center,,1,202835,22278,0,0
7409,1,494923,Keizer Transit Center,,1,202836,22278,0,0
7409,1,494919,Keizer Transit Center,,1,202834,22278,0,0
7409,1,494943,Keizer Transit Center,,1,202833,22278,0,0
7409,1,494938,Keizer Transit Center,,1,202839,22278,0,0
7409,1,494934,Keizer Transit Center,,1,202838,22278,0,0
7409,1,494930,Keizer Transit Center,,1,202837,22278,0,0
7409,1,494926,Keizer Transit Center,,1,202835,22278,0,0
7409,1,494922,Keizer Transit Center,,1,202836,22278,0,0
7409,1,494918,Keizer Transit Center,,1,202834,22278,0,0
7409,1,494942,Keizer Transit Center,,1,202833,22278,0,0
7409,1,494910,Keizer Transit Center,,1,202839,22278,0,0
7409,1,494917,Keizer Transit Center,,1,202835,22278,0,0
7409,1,494916,Keizer Transit Center,,1,202834,22278,0,0
7409,1,494915,Keizer Transit Center,,1,202833,22278,0,0
7410,1,494964,Chemeketa Community College,,0,202842,22279,0,0
7410,1,494965,Chemeketa Community College,,0,202842,22279,0,0
7410,1,494966,Chemeketa Community College,,0,202842,22279,0,0
7410,1,494967,Chemeketa Community College,,0,202842,22279,0,0
7410,1,494968,Chemeketa Community College,,0,202842,22279,0,0
7410,1,494969,Chemeketa Community College,,0,202842,22279,0,0
7410,1,494970,Chemeketa Community College,,0,202842,22279,0,0
7410,1,494971,Chemeketa Community College,,0,202842,22279,0,0
7410,1,494972,Chemeketa Community College,,0,202842,22279,0,0
7410,1,494973,Chemeketa Community College,,0,202842,22279,0,0
7410,1,494974,Chemeketa Community College,,0,202842,22279,0,0
7410,1,494975,Chemeketa Community College,,0,202842,22279,0,0
7410,1,494976,Chemeketa Community College,,0,202842,22279,0,0
7410,1,494977,Chemeketa Community College,,0,202842,22279,0,0
7410,1,494978,Chemeketa Community College,,0,202842,22279,0,0
7410,1,494980,Keizer Transit Center,,1,202842,22280,0,0
7410,1,494981,Keizer Transit Center,,1,202842,22280,0,0
7410,1,494982,Keizer Transit Center,,1,202842,22280,0,0
7410,1,494983,Keizer Transit Center,,1,202842,22280,0,0
7410,1,494984,Keizer Transit Center,,1,202842,22280,0,0
7410,1,494985,Keizer Transit Center,,1,202842,22280,0,0
7410,1,494986,Keizer Transit Center,,1,202842,22280,0,0
7410,1,494987,Keizer Transit Center,,1,202842,22280,0,0
7410,1,494988,Keizer Transit Center,,1,202842,22280,0,0
7410,1,494989,Keizer Transit Center,,1,202842,22280,0,0
7410,1,494990,Keizer Transit Center,,1,202842,22280,0,0
7410,1,494991,Keizer Transit Center,,1,202842,22280,0,0
7410,1,494992,Keizer Transit Center,,1,202842,22280,0,0
7410,1,494993,Keizer Transit Center,,1,202842,22280,0,0
7410,1,494994,Keizer Transit Center,,1,202842,22280,0,0
7411,1,495843,,,0,202860,22312,0,0
7411,1,495844,,,0,202861,22312,0,0
7411,1,495845,,,0,202860,22312,0,0
7411,1,495846,,,0,202861,22312,0,0
7411,1,495847,,,0,202860,22312,0,0
7411,1,495848,,,0,202861,22312,0,0
7411,1,495849,,,0,202860,22312,0,0
7411,1,495850,,,0,202861,22312,0,0
7411,1,495851,,,0,202860,22312,0,0
7411,1,495852,,,0,202861,22312,0,0
7411,1,495853,,,0,202860,22312,0,0
7411,1,495854,,,0,202861,22312,0,0
7411,1,495855,,,0,202860,22312,0,0
7411,1,495856,,,0,202861,22312,0,0
7411,1,495857,,,0,202860,22312,0,0
7411,1,495858,,,0,202861,22312,0,0
7411,1,495859,,,0,202864,22312,0,0
7411,1,495860,,,0,202861,22312,0,0
7411,1,495861,,,0,202864,22312,0,0
7411,1,495862,,,0,202861,22312,0,0
7411,1,495863,,,0,202863,22312,0,0
7411,1,495864,,,0,202861,22312,0,0
7411,1,495865,,,0,202863,22312,0,0
7411,1,495866,,,0,202861,22312,0,0
7411,1,495867,,,0,202863,22312,0,0
7411,1,495868,,,0,202861,22312,0,0
7411,1,495869,,,0,202863,22312,0,0
7411,1,495870,,,0,202861,22312,0,0
7411,1,495871,,,0,202863,22312,0,0
7411,1,495872,,,0,202861,22312,0,0
7411,1,495873,,,0,202863,22312,0,0
7411,1,498874,Downtown Transit Center,,1,202860,22458,0,0
7411,1,498875,Downtown Transit Center,,1,202861,22458,0,0
7411,1,498876,Downtown Transit Center,,1,202860,22458,0,0
7411,1,498877,Downtown Transit Center,,1,202861,22458,0,0
7411,1,498878,Downtown Transit Center,,1,202860,22458,0,0
7411,1,498879,Downtown Transit Center,,1,202861,22458,0,0
7411,1,498880,Downtown Transit Center,,1,202860,22458,0,0
7411,1,498881,Downtown Transit Center,,1,202861,22458,0,0
7411,1,498882,Downtown Transit Center,,1,202860,22458,0,0
7411,1,498883,Downtown Transit Center,,1,202861,22458,0,0
7411,1,498884,Downtown Transit Center,,1,202860,22458,0,0
7411,1,498885,Downtown Transit Center,,1,202861,22458,0,0
7411,1,498886,Downtown Transit Center,,1,202860,22458,0,0
7411,1,498887,Downtown Transit Center,,1,202861,22458,0,0
7411,1,498888,Downtown Transit Center,,1,202860,22458,0,0
7411,1,498889,Downtown Transit Center,,1,202861,22458,0,0
7411,1,498890,Downtown Transit Center,,1,202864,22458,0,0
7411,1,498891,Downtown Transit Center,,1,202861,22458,0,0
7411,1,498892,Downtown Transit Center,,1,202864,22458,0,0
7411,1,498893,Downtown Transit Center,,1,202861,22458,0,0
7411,1,498894,Downtown Transit Center,,1,202863,22458,0,0
7411,1,498895,Downtown Transit Center,,1,202861,22458,0,0
7411,1,498896,Downtown Transit Center,,1,202863,22458,0,0
7411,1,498897,Downtown Transit Center,,1,202861,22458,0,0
7411,1,498898,Downtown Transit Center,,1,202863,22458,0,0
7411,1,498899,Downtown Transit Center,,1,202861,22458,0,0
7411,1,498900,Downtown Transit Center,,1,202863,22458,0,0
7411,1,498901,Downtown Transit Center,,1,202861,22458,0,0
7411,1,498902,Downtown Transit Center,,1,202863,22458,0,0
7411,1,498903,Downtown Transit Center,,1,202861,22458,0,0
7411,1,498904,Downtown Transit Center,,1,202863,22458,0,0
7412,1,495056,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495057,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495058,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495059,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495060,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495061,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495062,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495063,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495064,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495065,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495066,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495067,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495068,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495069,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495070,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495071,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495072,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495073,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495074,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495075,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495076,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495077,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495078,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495079,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495080,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495081,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495082,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495083,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495084,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495085,Keizer Transit Center,,0,202847,22283,0,0
7412,1,495086,Keizer Transit Center,,0,202847,22283,0,0
7412,1,498905,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498906,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498907,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498908,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498909,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498910,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498911,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498912,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498913,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498914,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498915,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498916,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498917,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498918,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498919,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498920,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498921,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498922,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498923,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498924,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498925,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498926,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498927,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498928,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498929,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498930,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498931,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498932,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498933,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498934,Keizer Transit Center,,1,202847,22459,0,0
7412,1,498935,Keizer Transit Center,,1,202847,22459,0,0
7413,1,495118,Capitol Mall,,0,202848,22285,0,0
7413,1,495119,Capitol Mall,,0,202849,22285,0,0
7413,1,495120,Capitol Mall,,0,202848,22285,0,0
7413,1,495121,Capitol Mall,,0,202849,22285,0,0
7413,1,495122,Capitol Mall,,0,202848,22285,0,0
7413,1,495123,Capitol Mall,,0,202849,22285,0,0
7413,1,495124,Capitol Mall,,0,202848,22285,0,0
7413,1,495125,Capitol Mall,,0,202849,22285,0,0
7413,1,495126,Capitol Mall,,0,202848,22285,0,0
7413,1,495127,Capitol Mall,,0,202849,22285,0,0
7413,1,495128,Capitol Mall,,0,202848,22285,0,0
7413,1,495129,Capitol Mall,,0,202849,22285,0,0
7413,1,495130,Capitol Mall,,0,202849,22285,0,0
7413,1,495131,Capitol Mall,,0,202849,22285,0,0
7413,1,495132,Capitol Mall,,0,202849,22285,0,0
7413,1,495133,Capitol Mall,,0,202849,22285,0,0
7413,1,495134,Capitol Mall,,0,202849,22285,0,0
7413,1,495135,Capitol Mall,,0,202849,22285,0,0
7413,1,495136,Capitol Mall,,0,202849,22285,0,0
7413,1,495137,Capitol Mall,,0,202849,22285,0,0
7413,1,495138,Capitol Mall,,0,202849,22285,0,0
7413,1,495139,Capitol Mall,,0,202849,22285,0,0
7413,1,495140,Capitol Mall,,0,202849,22285,0,0
7413,1,495141,Capitol Mall,,0,202849,22285,0,0
7413,1,495142,Capitol Mall,,0,202850,22285,0,0
7413,1,495143,Capitol Mall,,0,202849,22285,0,0
7413,1,495144,Capitol Mall,,0,202850,22285,0,0
7413,1,495145,Capitol Mall,,0,202849,22285,0,0
7413,1,495146,Capitol Mall,,0,202850,22285,0,0
7413,1,495147,Capitol Mall,,0,202849,22285,0,0
7413,1,495148,Capitol Mall,,0,202850,22285,0,0
7413,1,495149,Capitol Mall,,0,202849,22285,0,0
7413,1,495150,Capitol Mall,,0,202850,22285,0,0
7413,1,495151,Capitol Mall,,0,202849,22285,0,0
7413,1,495152,Capitol Mall,,0,202850,22285,0,0
7413,1,495153,Capitol Mall,,0,202849,22285,0,0
7413,1,495154,Capitol Mall,,0,202849,22285,0,0
7413,1,495155,Capitol Mall,,0,202849,22285,0,0
7413,1,495156,Capitol Mall,,0,202849,22285,0,0
7413,1,495157,Capitol Mall,,0,202849,22285,0,0
7413,1,495158,Capitol Mall,,0,202849,22285,0,0
7413,1,495159,Airport Road Park & Ride,,1,202848,22286,0,0
7413,1,495160,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495161,Airport Road Park & Ride,,1,202848,22286,0,0
7413,1,495162,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495163,Airport Road Park & Ride,,1,202848,22286,0,0
7413,1,495164,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495165,Airport Road Park & Ride,,1,202848,22286,0,0
7413,1,495166,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495167,Airport Road Park & Ride,,1,202848,22286,0,0
7413,1,495168,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495169,Airport Road Park & Ride,,1,202848,22286,0,0
7413,1,495170,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495171,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495172,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495173,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495174,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495175,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495176,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495177,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495178,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495179,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495180,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495181,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495182,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495183,Airport Road Park & Ride,,1,202850,22286,0,0
7413,1,495184,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495185,Airport Road Park & Ride,,1,202850,22286,0,0
7413,1,495186,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495187,Airport Road Park & Ride,,1,202850,22286,0,0
7413,1,495188,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495189,Airport Road Park & Ride,,1,202850,22286,0,0
7413,1,495190,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495191,Airport Road Park & Ride,,1,202850,22286,0,0
7413,1,495192,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495193,Airport Road Park & Ride,,1,202850,22286,0,0
7413,1,495194,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495195,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495196,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495197,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495198,Airport Road Park & Ride,,1,202849,22286,0,0
7413,1,495199,Airport Road Park & Ride,,1,202849,22286,0,0
7418,1,495559,,,0,202851,22305,0,0
7418,1,495561,,,0,202853,22305,0,0
7418,1,495562,,,0,202854,22305,0,0
7418,1,495563,,,0,202851,22305,0,0
7418,1,495564,,,0,202852,22305,0,0
7418,1,495565,,,0,202853,22305,0,0
7418,1,495566,,,0,202854,22305,0,0
7418,1,495567,,,0,202851,22305,0,0
7418,1,495568,,,0,202852,22305,0,0
7418,1,495569,,,0,202853,22305,0,0
7418,1,495570,,,0,202854,22305,0,0
7418,1,495571,,,0,202851,22305,0,0
7418,1,495572,,,0,202852,22305,0,0
7418,1,495573,,,0,202853,22305,0,0
7418,1,495574,,,0,202854,22305,0,0
7418,1,495575,,,0,202851,22305,0,0
7418,1,495576,,,0,202852,22305,0,0
7418,1,495577,,,0,202853,22305,0,0
7418,1,495578,,,0,202854,22305,0,0
7418,1,495579,,,0,202851,22305,0,0
7418,1,495580,,,0,202852,22305,0,0
7418,1,495581,,,0,202853,22305,0,0
7418,1,495582,,,0,202854,22305,0,0
7418,1,495583,,,0,202851,22305,0,0
7418,1,495584,,,0,202852,22305,0,0
7418,1,495585,,,0,202853,22305,0,0
7418,1,495586,,,0,202854,22305,0,0
7418,1,495587,,,0,202851,22305,0,0
7418,1,495588,,,0,202852,22305,0,0
7418,1,495589,,,0,202853,22305,0,0
7418,1,495590,,,0,202854,22305,0,0
7418,1,495591,,,0,202851,22305,0,0
7418,1,495592,,,0,202852,22305,0,0
7418,1,495593,,,0,202855,22305,0,0
7418,1,495594,,,0,202853,22305,0,0
7418,1,495595,,,0,202854,22305,0,0
7418,1,495596,,,0,202851,22305,0,0
7418,1,495597,,,0,202852,22305,0,0
7418,1,495598,,,0,202855,22305,0,0
7418,1,495599,,,0,202853,22305,0,0
7418,1,495600,,,0,202854,22305,0,0
7418,1,495601,,,0,202851,22305,0,0
7418,1,495602,,,0,202852,22305,0,0
7418,1,495603,,,0,202855,22305,0,0
7418,1,495604,,,0,202853,22305,0,0
7418,1,495605,,,0,202854,22305,0,0
7418,1,495606,,,0,202851,22305,0,0
7418,1,495607,,,0,202852,22305,0,0
7418,1,495608,,,0,202855,22305,0,0
7418,1,495609,,,0,202854,22305,0,0
7418,1,495610,,,0,202852,22305,0,0
7418,1,495611,,,0,202854,22305,0,0
7418,1,495612,,,0,202852,22305,0,0
7418,1,495613,,,0,202854,22305,0,0
7418,1,495614,,,1,202851,22306,0,0
7418,1,495616,,,1,202853,22306,0,0
7418,1,495617,,,1,202854,22306,0,0
7418,1,495618,,,1,202851,22306,0,0
7418,1,495619,,,1,202852,22306,0,0
7418,1,495620,,,1,202853,22306,0,0
7418,1,495621,,,1,202854,22306,0,0
7418,1,495622,,,1,202851,22306,0,0
7418,1,495623,,,1,202852,22306,0,0
7418,1,495624,,,1,202853,22306,0,0
7418,1,495625,,,1,202854,22306,0,0
7418,1,495626,,,1,202851,22306,0,0
7418,1,495627,,,1,202852,22306,0,0
7418,1,495628,,,1,202853,22306,0,0
7418,1,495629,,,1,202854,22306,0,0
7418,1,495630,,,1,202851,22306,0,0
7418,1,495631,,,1,202852,22306,0,0
7418,1,495632,,,1,202853,22306,0,0
7418,1,495633,,,1,202854,22306,0,0
7418,1,495634,,,1,202851,22306,0,0
7418,1,495635,,,1,202852,22306,0,0
7418,1,495636,,,1,202853,22306,0,0
7418,1,495637,,,1,202854,22306,0,0
7418,1,495638,,,1,202851,22306,0,0
7418,1,495639,,,1,202852,22306,0,0
7418,1,495640,,,1,202853,22306,0,0
7418,1,495641,,,1,202854,22306,0,0
7418,1,495642,,,1,202851,22306,0,0
7418,1,495643,,,1,202852,22306,0,0
7418,1,495644,,,1,202853,22306,0,0
7418,1,495645,,,1,202854,22306,0,0
7418,1,495646,,,1,202851,22306,0,0
7418,1,495730,,,1,202852,22306,0,0
7418,1,495648,,,1,202855,22306,0,0
7418,1,495647,,,1,202853,22306,0,0
7418,1,495649,,,1,202854,22306,0,0
7418,1,495650,,,1,202851,22306,0,0
7418,1,495651,,,1,202852,22306,0,0
7418,1,495652,,,1,202855,22306,0,0
7418,1,495653,,,1,202853,22306,0,0
7418,1,495654,,,1,202854,22306,0,0
7418,1,495655,,,1,202851,22306,0,0
7418,1,495656,,,1,202852,22306,0,0
7418,1,495657,,,1,202855,22306,0,0
7418,1,495658,,,1,202853,22306,0,0
7418,1,495659,,,1,202854,22306,0,0
7418,1,495660,,,1,202851,22306,0,0
7418,1,495661,,,1,202852,22306,0,0
7418,1,495662,,,1,202855,22306,0,0
7418,1,495664,,,1,202854,22306,0,0
7418,1,495665,,,1,202851,22306,0,0
7418,1,495666,,,1,202852,22306,0,0
7418,1,495668,,,1,202854,22306,0,0
7418,1,495669,,,1,202852,22306,0,0
7418,1,495670,,,1,202854,22306,0,0
7420,1,495498,Chemeketa Community College,,0,202860,22303,0,0
7420,1,495499,Chemeketa Community College,,0,202861,22303,0,0
7420,1,495500,Chemeketa Community College,,0,202860,22303,0,0
7420,1,495501,Chemeketa Community College,,0,202861,22303,0,0
7420,1,495502,Chemeketa Community College,,0,202860,22303,0,0
7420,1,495503,Chemeketa Community College,,0,202861,22303,0,0
7420,1,495504,Chemeketa Community College,,0,202860,22303,0,0
7420,1,495505,Chemeketa Community College,,0,202861,22303,0,0
7420,1,495506,Chemeketa Community College,,0,202860,22303,0,0
7420,1,495507,Chemeketa Community College,,0,202861,22303,0,0
7420,1,495508,Chemeketa Community College,,0,202860,22303,0,0
7420,1,495509,Chemeketa Community College,,0,202861,22303,0,0
7420,1,495510,Chemeketa Community College,,0,202860,22303,0,0
7420,1,495511,Chemeketa Community College,,0,202861,22303,0,0
7420,1,495512,Chemeketa Community College,,0,202864,22303,0,0
7420,1,495513,Chemeketa Community College,,0,202861,22303,0,0
7420,1,495514,Chemeketa Community College,,0,202864,22303,0,0
7420,1,495515,Chemeketa Community College,,0,202861,22303,0,0
7420,1,495516,Chemeketa Community College,,0,202863,22303,0,0
7420,1,495517,Chemeketa Community College,,0,202861,22303,0,0
7420,1,495518,Chemeketa Community College,,0,202863,22303,0,0
7420,1,495519,Chemeketa Community College,,0,202861,22303,0,0
7420,1,495520,Chemeketa Community College,,0,202863,22303,0,0
7420,1,495521,Chemeketa Community College,,0,202861,22303,0,0
7420,1,495522,Chemeketa Community College,,0,202863,22303,0,0
7420,1,495523,Chemeketa Community College,,0,202861,22303,0,0
7420,1,495524,Chemeketa Community College,,0,202863,22303,0,0
7420,1,495525,Chemeketa Community College,,0,202861,22303,0,0
7420,1,495526,Chemeketa Community College,,0,202863,22303,0,0
7420,1,495527,Chemeketa Community College,,0,202861,22303,0,0
7420,1,495528,Downtown Transit Center / Library,,1,202860,22304,0,0
7420,1,495529,Downtown Transit Center / Library,,1,202861,22304,0,0
7420,1,495530,Downtown Transit Center / Library,,1,202860,22304,0,0
7420,1,495531,Downtown Transit Center / Library,,1,202861,22304,0,0
7420,1,495532,Downtown Transit Center / Library,,1,202860,22304,0,0
7420,1,495533,Downtown Transit Center / Library,,1,202861,22304,0,0
7420,1,495534,Downtown Transit Center / Library,,1,202860,22304,0,0
7420,1,495535,Downtown Transit Center / Library,,1,202861,22304,0,0
7420,1,495536,Downtown Transit Center / Library,,1,202860,22304,0,0
7420,1,495537,Downtown Transit Center / Library,,1,202861,22304,0,0
7420,1,495538,Downtown Transit Center / Library,,1,202860,22304,0,0
7420,1,495539,Downtown Transit Center / Library,,1,202861,22304,0,0
7420,1,495540,Downtown Transit Center / Library,,1,202860,22304,0,0
7420,1,495541,Downtown Transit Center / Library,,1,202861,22304,0,0
7420,1,495542,Downtown Transit Center / Library,,1,202860,22304,0,0
7420,1,495543,Downtown Transit Center / Library,,1,202861,22304,0,0
7420,1,495544,Downtown Transit Center / Library,,1,202864,22304,0,0
7420,1,495545,Downtown Transit Center / Library,,1,202861,22304,0,0
7420,1,495546,Downtown Transit Center / Library,,1,202864,22304,0,0
7420,1,495547,Downtown Transit Center / Library,,1,202861,22304,0,0
7420,1,495548,Downtown Transit Center / Library,,1,202863,22304,0,0
7420,1,495549,Downtown Transit Center / Library,,1,202861,22304,0,0
7420,1,495550,Downtown Transit Center / Library,,1,202863,22304,0,0
7420,1,495551,Downtown Transit Center / Library,,1,202861,22304,0,0
7420,1,495552,Downtown Transit Center / Library,,1,202863,22304,0,0
7420,1,495553,Downtown Transit Center / Library,,1,202861,22304,0,0
7420,1,495554,Downtown Transit Center / Library,,1,202863,22304,0,0
7420,1,495555,Downtown Transit Center / Library,,1,202861,22304,0,0
7420,1,495556,Downtown Transit Center / Library,,1,202863,22304,0,0
7420,1,495557,Downtown Transit Center / Library,,1,202861,22304,0,0
7420,1,495558,Downtown Transit Center / Library,,1,202863,22304,0,0
7421,1,495988,Lancaster,,0,202876,22308,0,0
7421,1,495990,Lancaster,,0,202879,22308,0,0
7421,1,495991,Lancaster,,0,202878,22308,0,0
7421,1,495992,Lancaster,,0,202876,22308,0,0
7421,1,495993,Lancaster,,0,202877,22308,0,0
7421,1,495994,Lancaster,,0,202879,22308,0,0
7421,1,495995,Lancaster,,0,202878,22308,0,0
